anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Serbian Word
1,0,0,0,0,1,0,0,0,0,pogrešno predstavljeno
0,0,0,0,0,0,0,0,0,0,Gospođica
0,0,0,1,0,0,0,0,0,0,projektil
0,0,0,1,0,1,0,1,0,0,nedostaje
0,0,0,0,0,0,0,0,0,0,misija
0,0,0,0,0,0,1,0,0,0,misionarski
1,0,1,0,0,1,0,0,0,0,pogrešno navođenje
0,0,0,0,0,0,0,0,0,0,izmaglica
0,0,0,0,0,1,0,1,0,0,greška
0,0,0,1,0,1,0,0,0,0,pogrešio
0,0,0,0,0,0,0,0,0,0,gospodine
1,0,1,0,0,1,0,0,0,0,ljubavnica
0,0,1,1,0,1,0,0,0,0,nepoverenje
0,0,0,0,0,0,0,0,0,0,maglovit
0,0,0,0,0,1,0,0,0,0,pogrešno razumeti
1,0,0,0,0,1,0,1,0,0,nesporazuma
0,0,0,0,0,1,0,0,0,0,zloupotreba
0,0,1,0,0,1,0,0,0,0,grinja
0,0,0,0,0,0,0,0,0,0,mitra
0,0,0,0,0,0,0,0,0,0,ublažavanje
0,0,0,0,0,0,0,0,0,0,mešati
0,0,0,0,0,0,0,0,0,0,pomešan
0,0,0,0,0,0,0,0,0,0,mešavina
0,0,0,1,0,0,0,1,0,0,stenjati
0,0,0,0,0,0,0,0,0,1,jarak
1,0,0,1,0,1,0,0,0,0,banda
0,1,0,0,0,0,0,0,0,0,mobilni
0,0,0,0,0,0,0,0,0,0,pokretljivost
0,0,0,0,0,0,0,0,0,0,mobilizacija
0,0,0,0,0,0,0,0,0,0,mobilisati
0,0,1,0,0,1,0,0,0,0,ruganje
1,0,1,0,0,1,0,1,0,0,podrugljiv
0,0,0,0,0,0,0,0,0,0,modalni
0,0,0,0,0,0,0,0,0,0,modalitet
0,0,0,0,0,0,0,0,0,0,režim
0,0,0,0,0,0,1,0,0,0,model
0,0,0,0,0,0,0,0,0,0,modelar
0,0,0,0,0,0,1,0,0,0,umereno
0,0,0,0,0,0,0,0,0,0,umereno
0,0,0,0,0,0,0,0,0,0,moderiranje
0,0,0,0,0,0,0,0,0,0,umerenost
0,0,0,0,0,0,1,0,0,1,moderator
0,0,0,0,0,0,0,0,0,0,moderan
0,0,0,0,0,0,0,0,0,0,modernizam
0,0,0,0,0,0,1,0,0,1,skroman
0,0,0,0,0,0,1,0,0,0,skromnost
0,0,0,0,0,0,0,0,0,0,malo
0,0,0,0,0,0,0,0,0,0,promenljivi
0,0,0,0,0,0,0,0,0,0,modifikacija
0,0,0,0,0,0,0,0,0,0,modifikovano
0,0,0,0,0,0,0,0,1,0,modifikovati
0,0,0,0,0,0,0,0,0,0,modulirati
0,0,0,0,0,0,0,0,0,0,modulacija
0,0,0,0,0,0,0,0,0,0,modul
0,0,0,0,0,0,0,0,0,0,modul
0,0,0,0,0,0,0,0,0,0,mogul
0,0,0,0,0,0,0,0,0,0,moieti
0,0,0,0,0,0,0,0,0,0,vlažna
0,0,0,0,0,0,0,0,0,0,vlage
0,0,0,0,0,0,0,0,0,0,molar
0,0,0,0,0,0,0,0,0,0,melasa
0,0,0,0,0,0,0,0,0,0,kalup
0,0,0,0,0,0,0,0,0,0,ukalupljena
0,0,0,0,0,0,0,0,0,0,kalupovanje
0,0,0,0,0,0,0,0,0,0,buđav
0,0,0,0,0,0,0,0,0,0,molekularni
0,0,0,0,0,0,0,0,0,0,molekula
1,0,1,1,0,1,0,1,0,0,zlostavljanje
0,0,0,0,0,0,0,0,0,0,rastopljeni
0,0,0,0,0,0,0,0,0,0,moment
0,0,0,0,0,0,0,0,0,0,trenutnog
0,0,0,0,0,0,0,0,0,0,značajan
0,1,0,0,0,0,1,0,0,0,zamah
0,0,0,0,0,0,0,0,0,0,monada
0,0,0,0,0,0,0,0,0,0,monarh
0,0,0,0,0,0,0,0,0,0,monarhija
0,0,0,0,0,0,0,0,0,0,manastir
0,0,0,0,0,0,0,0,0,0,monaški
0,1,0,0,0,0,1,0,0,0,monetarni
1,1,0,0,1,0,1,0,1,1,novac
0,0,0,0,0,0,1,0,0,1,monah
0,0,0,0,0,0,0,0,0,0,majmun
0,0,1,0,0,1,0,0,0,0,jednobojni
0,0,0,0,0,0,0,0,0,1,monogamija
0,0,0,0,0,0,0,0,0,0,monogram
0,0,0,0,0,0,0,0,0,0,monografija
0,0,0,0,0,0,0,0,0,0,jednoslojni
0,0,0,0,0,0,0,0,0,0,monolog
0,0,0,0,0,1,0,0,0,0,monopolista
0,0,0,0,0,0,0,0,0,0,monopol
0,0,0,0,0,0,0,0,0,0,monotonija
0,0,0,0,0,1,0,1,0,0,monsunski
0,0,0,1,0,1,0,0,0,0,čudovište
1,0,1,1,0,1,0,0,1,0,monstruoznost
0,0,0,0,0,0,0,0,0,0,monte
0,0,0,0,0,0,0,0,0,0,mesec dana
0,0,0,0,0,0,0,0,0,0,mesečno
0,0,0,0,0,0,1,0,0,0,spomenik
0,0,0,0,0,0,0,0,0,0,monumentalne
0,0,0,0,0,0,0,0,0,0,moo
0,0,0,0,0,0,0,0,0,0,raspoloženja
1,0,0,0,0,1,0,1,0,0,ćudljiv
0,0,0,0,0,0,0,0,0,0,mesec
0,0,0,0,0,0,0,0,0,0,mesečina
0,0,0,0,0,0,0,0,0,0,privezan
0,0,0,0,0,0,0,0,0,0,privezivanje
0,0,0,0,0,0,0,0,0,1,privezišta
0,0,0,0,0,0,0,0,0,0,moorland
0,0,0,0,0,0,0,0,0,0,los
0,0,0,0,0,1,0,0,0,0,sporno
0,0,0,0,0,0,0,0,0,0,raspravljano
0,0,0,0,0,0,0,0,0,0,krpa
1,0,0,0,0,0,1,0,0,1,moralne
0,0,0,0,0,0,1,0,0,1,moralnosti
1,1,1,0,1,0,1,0,1,1,moral
0,0,0,0,0,0,0,0,0,0,močvara
0,0,0,0,0,0,0,0,0,0,moratorijum
0,0,0,0,0,1,0,1,0,0,morbidno
1,0,1,1,0,1,0,1,0,0,morbiditeta
0,0,1,1,0,1,0,1,0,0,mrtvačnica
0,0,0,0,0,1,0,1,0,0,moribund
0,1,0,0,0,0,0,0,0,0,jutro
0,0,0,0,0,0,0,0,0,0,jutro
0,0,0,0,0,1,0,0,0,0,moron
0,0,0,0,0,1,0,0,0,0,moronski
0,0,0,0,0,0,0,0,0,0,morfijum
0,0,0,0,0,0,0,0,0,0,morfizam
0,0,0,0,0,0,0,0,0,0,morfologija
0,1,0,0,0,0,0,0,0,0,sutradan
0,0,0,0,0,1,0,0,0,0,zalogaj
0,0,0,0,0,1,0,0,0,0,smrtni
1,0,0,1,0,1,0,1,0,0,mortalitet
0,0,0,0,0,0,1,0,0,0,malter
0,0,0,1,0,0,0,0,0,0,hipoteka
0,0,0,0,0,0,0,0,0,1,hipotekarni poverilac
0,0,0,1,0,0,0,0,0,0,hipotekar
0,1,1,1,0,1,0,1,0,0,mrćenje
0,0,0,1,0,1,0,1,0,0,mrtvačnica
0,0,0,0,0,0,0,0,0,0,mozaik
1,0,1,0,0,1,0,0,0,0,komarac
0,0,0,0,0,0,0,0,0,0,mahovina
0,0,0,0,0,0,0,0,0,0,mahovinasti
0,0,0,0,0,0,0,0,0,0,mote
0,0,0,0,0,0,0,0,0,0,moljac
0,1,0,0,1,1,1,1,0,1,majka
0,0,0,0,1,0,1,0,0,1,materinstvo
0,1,0,0,0,0,0,0,0,0,kretanje
0,0,0,0,0,0,0,0,0,0,nepomično
0,0,0,0,0,0,1,0,0,0,motiv
0,0,0,0,0,0,0,0,0,0,šarenilo
0,0,0,0,0,0,0,0,0,0,motorni
0,0,0,0,0,0,0,0,0,0,motorbike
0,0,0,0,0,0,0,0,0,0,motocikl
0,0,0,0,0,0,0,0,0,0,motte
0,0,0,0,0,0,0,0,0,0,išaran
0,0,0,0,0,0,0,0,0,0,moto
0,0,0,0,0,0,0,0,0,0,kalup
0,0,0,0,0,0,0,0,0,0,humka
0,0,0,0,0,0,0,0,0,0,mount
0,1,0,0,0,0,0,0,0,0,planina
0,0,0,0,0,0,0,0,0,0,planinar
0,0,0,0,0,0,0,0,0,0,planinski
0,0,0,0,0,1,0,1,0,0,tugovati
1,0,0,1,0,1,0,1,0,0,žalosni
0,0,0,0,0,1,0,1,0,0,oplakujući
0,0,0,0,0,0,0,0,0,0,miš
0,0,0,0,0,0,0,0,0,0,brkovi
0,0,0,0,0,0,0,0,1,0,usta
0,0,1,0,0,0,0,0,0,0,puna usta
0,0,0,0,0,0,0,0,0,0,usnik
0,0,0,0,0,0,1,0,0,0,pokretna
0,0,0,0,0,0,0,0,0,0,potez
0,0,0,0,0,0,0,0,0,0,kretanje
0,0,0,0,0,0,1,0,0,0,pokretač
0,0,0,0,0,0,0,0,0,0,film
0,0,0,0,0,0,0,0,0,0,kreće se
0,0,0,0,0,0,0,0,0,0,kositi
0,0,1,0,0,1,0,0,0,0,muck
0,0,1,0,0,0,0,0,0,0,sluzokože
0,0,1,0,0,0,0,0,0,0,sluz
0,0,0,0,0,1,0,0,0,0,blato
0,0,0,0,0,1,0,0,0,0,zbrkati
0,0,0,0,0,1,0,0,0,0,zamućen
0,0,1,0,0,1,0,0,0,0,blatnjavi
1,0,1,0,0,1,0,0,0,0,muff
0,0,0,0,0,0,0,0,0,0,prigušen
0,0,0,0,0,0,0,0,0,0,prigušivač
1,0,0,1,0,1,1,1,0,0,šolja
1,0,0,0,0,1,0,0,0,1,mazga
0,0,0,0,0,0,0,0,0,0,multilateralni
0,0,0,0,0,0,0,0,0,0,višestruko
0,0,0,0,0,0,0,0,0,0,multipleks
0,0,0,0,0,0,0,0,0,0,množenje
0,0,0,0,0,0,0,0,0,0,mnogostrukost
0,0,0,0,0,0,0,0,0,0,umnožene
0,0,0,0,0,0,0,0,0,0,množilac
0,0,0,0,0,0,0,0,0,0,umnožiti
0,0,0,0,0,0,0,0,0,0,mnoštvo
0,0,0,1,0,1,0,0,0,0,mama
0,0,0,0,0,1,0,0,0,0,mrmljati
0,0,0,0,0,0,0,0,0,0,mumija
0,0,0,0,0,1,0,0,0,0,zauške
0,0,0,0,0,0,0,0,0,0,žvakati
0,0,0,0,0,0,0,0,0,0,prizeman
0,0,0,0,0,0,0,0,0,0,opštinski
0,0,0,0,0,0,0,0,0,0,opština
0,0,0,0,0,0,0,0,0,0,mural
1,0,1,1,0,1,0,1,1,0,ubistvo
1,0,1,1,0,1,0,1,0,0,ubica
1,0,1,1,0,1,0,1,1,0,ubilački
0,0,1,0,0,1,0,1,0,0,mutno
0,0,0,0,0,0,0,0,0,0,mrmljati
0,0,0,0,0,0,0,0,0,0,mišića
0,0,0,0,0,0,1,0,0,0,mišićav
0,0,0,0,0,0,0,0,0,0,muza
0,0,0,0,0,0,0,0,0,0,muze
0,0,0,0,0,0,0,0,0,0,muzeja
0,0,0,0,0,0,0,0,0,0,kaša
0,0,0,0,0,0,0,0,0,0,pečurka
0,0,0,0,1,0,1,1,0,0,muzika
1,1,0,0,1,0,1,1,1,1,muzički
0,0,0,0,0,0,0,0,0,0,muzičar
0,0,0,0,0,0,0,0,0,0,razmišljajući
0,0,0,0,0,0,0,0,0,0,mošus
0,0,0,1,0,0,0,0,0,0,musketa
0,0,0,0,0,0,0,0,0,0,muslin
0,0,0,0,0,1,0,0,0,0,muss
0,0,0,0,0,0,0,0,0,0,mustang
0,0,0,0,0,0,0,0,0,0,senf
0,0,0,0,0,0,0,0,0,0,prikupiti
0,0,1,0,0,1,0,0,0,0,pljesniv
0,1,0,0,0,0,1,0,0,0,promenljivo
0,0,0,0,0,1,0,0,0,0,mutant
0,0,0,0,0,0,0,0,0,0,mutacija
0,0,1,0,0,1,0,0,0,0,unakažena
1,0,1,1,0,1,0,1,0,0,sakaćenje
1,0,1,1,0,1,0,0,1,0,pobuna
1,0,0,0,0,1,0,0,0,0,mrmljati
0,0,0,0,0,0,0,0,0,0,ovčetina
0,0,0,0,0,0,1,0,0,0,uzajamne
0,0,0,0,0,0,0,0,0,0,uzajamno
0,0,0,1,0,1,0,0,0,0,njuška
1,0,0,0,0,1,0,1,0,0,miopija
0,0,0,0,0,0,0,0,0,0,kratkovidan
0,0,0,0,0,0,0,0,0,0,mnoštvo
0,1,0,1,0,0,0,0,1,0,misteriozan
0,1,0,0,0,0,0,0,1,0,Misterija
0,0,0,0,0,0,0,0,1,0,mistik
0,0,0,0,0,0,0,0,0,0,mističan
0,0,0,0,0,0,0,0,0,0,misticizam
0,0,0,0,0,0,0,0,0,0,mit
0,0,0,0,0,0,0,0,0,0,mitski
0,0,0,0,0,0,0,0,0,0,mitski
0,0,0,0,0,0,0,0,0,0,mitološki
0,0,0,0,0,0,0,0,0,0,mitologija
0,0,0,0,0,1,0,0,1,0,nab
0,0,0,0,0,1,0,0,0,0,nadir
1,0,0,0,0,1,0,0,0,0,nag
0,0,0,0,0,0,0,0,0,0,noktiju
0,0,0,0,0,1,0,0,0,0,naivno
0,0,0,0,0,0,0,0,0,0,goli
0,0,0,0,0,0,0,0,0,0,nazvan
0,0,1,0,0,1,0,0,0,0,bezimeni
0,0,0,0,0,0,0,0,0,0,imenjak
0,0,0,0,0,0,0,0,0,0,imenovanje
0,0,0,0,0,0,0,0,0,0,dadilja
0,0,0,0,0,0,0,0,0,0,nanometar
0,0,0,0,1,0,1,0,0,0,nap
0,0,0,0,0,0,0,0,0,0,potiljak
0,0,0,0,0,0,0,1,0,0,salveta
0,0,0,0,0,0,0,0,0,0,dremanje
0,0,1,0,0,1,0,0,0,0,pelena
0,0,0,0,0,1,0,0,0,0,narkotika
0,0,0,0,0,0,0,0,0,0,pripovedati
0,0,0,0,0,0,0,0,0,0,pripovedanje
0,0,0,0,0,0,0,0,0,0,narativnim
0,0,0,0,0,0,0,0,0,0,pripovedač
0,0,0,0,0,0,0,0,0,0,uzak
0,0,0,0,0,0,0,0,0,0,sužavanje
0,1,0,0,0,0,0,0,0,0,u nastajanju
1,0,1,1,0,1,0,1,0,0,gadno
0,0,0,0,0,0,0,0,0,0,natal
0,0,0,0,0,0,0,0,0,1,nacije
0,0,0,0,0,0,0,0,0,0,nacionalnim
0,0,0,0,0,0,0,0,0,0,nacionalnosti
0,0,0,0,0,0,0,0,0,0,domorodac
0,0,0,0,0,0,0,0,0,0,rođenje
0,0,0,0,0,0,1,0,0,0,prirodnjak
0,0,0,0,0,0,0,0,0,0,naturalizacija
0,0,0,0,0,0,0,0,0,0,naturalizovani
0,0,0,0,0,0,0,0,0,0,prirodno
0,0,0,0,0,0,0,0,0,0,priroda
0,0,0,0,0,0,0,0,0,0,ništa
0,0,0,0,0,1,0,0,0,0,nevaljao
0,0,1,0,0,1,0,0,0,0,mučnina
0,0,1,0,0,1,0,1,0,0,mučnina
0,0,0,0,0,0,0,0,0,0,nautički
0,0,0,0,0,0,0,0,0,0,pomorski
0,0,0,0,0,0,0,0,0,0,naos
0,0,0,0,0,0,0,0,0,0,pupka
0,1,0,0,0,0,1,0,0,0,plovni
0,0,0,0,0,0,0,0,0,0,navigirati
0,0,0,0,0,0,0,0,0,0,navigacija
0,1,0,0,0,0,0,0,0,1,navigator
0,0,0,0,0,0,0,0,0,0,mornarica
0,0,0,0,0,1,0,0,0,0,ne
0,0,0,0,0,0,1,0,0,0,uredno
0,0,0,0,0,0,0,0,0,0,maglina
0,0,0,0,0,0,0,0,0,0,magline
0,0,0,0,0,0,0,0,0,0,maglovito
0,0,0,0,0,0,0,0,0,0,nužno
0,0,0,0,0,0,0,0,0,0,zahtevati
0,0,0,0,0,0,0,0,0,0,potrepštine
0,0,0,0,0,0,0,1,0,0,nužnost
0,0,0,0,0,0,0,0,0,0,vrat
0,0,0,0,0,0,0,0,0,0,ogrlica
0,0,0,0,0,0,0,0,0,0,nekroza
0,0,0,0,0,0,1,0,0,0,nektar
0,0,0,0,0,1,0,0,0,0,potrebno
0,0,0,0,0,0,1,0,0,0,igla
0,0,0,0,0,0,0,0,0,0,bespotrebno
0,0,0,0,0,1,0,0,0,0,potrebiti
0,0,1,1,0,1,0,1,1,0,podlo
1,0,0,0,0,1,0,0,0,0,negacija
0,0,0,0,0,1,0,1,0,0,negativan
0,0,0,0,0,1,0,0,0,0,zanemarivanje
1,0,1,0,0,1,0,1,0,0,zanemaren
0,0,0,0,0,1,0,0,0,0,zanemarivanje
0,0,0,0,0,1,0,0,0,0,nemara
0,0,0,0,0,1,0,0,0,0,nemaran
0,0,0,0,0,1,0,0,0,0,nemarno
0,0,0,0,0,0,0,0,0,0,zanemarljiv
0,0,0,0,0,0,1,0,0,1,pregovarati
0,0,0,0,0,0,0,0,0,0,pregovaranje
0,0,0,0,0,0,1,0,0,0,pregovarač
0,0,0,0,0,1,0,1,0,0,crnac
0,0,0,0,0,0,0,0,0,0,neigh
0,1,0,0,0,0,1,0,0,1,komšija
0,1,0,0,0,0,0,0,0,0,komšiluk
0,0,0,0,0,0,0,0,0,0,susedni
0,0,0,0,0,0,0,0,0,0,novorođenčeta
0,0,0,0,0,0,0,0,0,0,neofit
0,0,0,0,0,0,0,0,0,0,neopren
0,0,0,0,0,0,0,0,0,0,nećak
1,0,1,0,0,1,0,1,0,0,nepotizam
0,0,0,0,0,0,1,0,0,0,nerv
0,1,0,1,0,1,0,0,0,0,nervozan
0,0,0,1,0,0,0,0,0,0,nervoza
0,0,0,0,0,0,0,0,0,0,ness
0,0,0,0,0,0,0,0,0,1,gnezdo
0,0,0,0,0,0,1,0,0,1,nestle
0,0,0,0,0,0,0,0,0,0,nestling
0,0,0,0,0,0,0,0,0,0,net
1,0,0,1,0,1,0,1,0,0,nether
0,0,0,0,0,0,0,0,0,0,netting
1,0,1,0,0,1,0,0,0,0,kopriva
0,1,0,0,0,0,0,0,0,0,mreže
0,0,0,1,0,1,0,1,0,0,neuralgija
0,0,0,0,0,0,0,0,0,0,neurologije
0,0,0,1,0,1,0,1,0,0,neuroza
0,0,1,1,0,1,0,0,0,0,neurotičan
0,0,0,0,0,0,0,0,0,0,srednji rod
0,1,0,0,0,0,0,0,0,1,neutralan
0,0,0,0,0,0,0,0,0,1,neutralnost
0,0,0,0,0,0,0,0,0,0,neutralisati
0,0,0,0,0,0,0,0,0,0,novorođenče
0,0,0,1,0,0,0,0,1,0,novajlija
0,0,0,0,0,0,0,0,0,0,novo
0,0,0,0,0,0,0,0,0,0,novost
0,0,0,0,0,0,0,0,0,0,vesti
0,0,0,0,0,0,0,0,0,0,novine
0,0,0,0,0,0,0,0,0,0,kioska
0,0,0,0,0,0,0,0,0,0,nib
0,0,0,0,0,0,0,0,0,0,grickati
0,0,0,0,0,0,0,0,0,0,niša
0,0,0,0,0,0,0,0,0,0,nichts
0,0,0,0,0,0,0,0,0,0,nick
0,0,0,0,0,0,0,0,0,0,nikla
0,0,0,0,0,0,0,0,0,0,nadimak
0,0,1,0,0,1,0,0,0,0,nikotin
0,0,0,0,0,0,0,0,0,0,nećakinja
0,0,0,0,0,0,0,0,0,0,blizu
0,0,0,0,0,0,0,0,0,0,noć
0,0,0,0,0,0,0,0,0,0,sumrak
0,0,0,0,0,0,0,0,0,0,slavuj
0,0,0,1,0,1,0,0,0,0,noćna mora
0,0,0,0,0,1,0,0,0,0,nihilizam
0,0,0,0,0,0,0,0,0,0,nula
0,0,0,0,0,0,0,0,0,0,okretan
0,0,0,0,0,0,0,0,0,0,devedeset
0,0,0,0,0,0,0,0,0,0,deveto
0,0,0,0,0,0,0,0,0,0,nip
0,0,0,0,0,0,0,0,0,0,bradavica
0,0,0,0,0,0,0,0,0,0,nik
0,1,0,0,0,0,1,0,0,1,plemstvo
0,0,0,0,0,0,1,0,0,1,plemeniti
0,0,0,0,0,0,1,0,0,1,plemić
0,0,0,0,0,0,0,0,0,0,noćni
0,0,0,0,0,0,0,0,0,0,nod
0,0,0,0,0,0,0,0,0,0,klimanje glavom
0,0,0,0,0,0,0,0,0,0,čvor
0,0,0,0,0,0,0,0,0,0,nodularni
0,0,0,0,0,0,0,0,0,0,nodula
0,0,0,0,0,1,0,0,0,0,buke
1,0,0,0,0,1,0,0,0,0,bučan
0,0,0,0,0,0,0,0,0,0,nomad
0,0,0,0,0,0,0,0,0,0,nomadski
0,0,0,0,0,0,0,0,0,0,nomenklatura
0,0,0,0,0,0,0,0,0,0,nominalna
0,0,0,0,0,0,0,0,0,0,nominovati
0,0,0,0,0,0,1,0,0,0,nominacija
0,0,0,0,0,0,0,0,0,0,nominovan
0,0,0,0,0,0,0,0,0,0,nonce
1,1,0,1,0,1,0,1,0,0,neusaglašenost
0,0,0,0,0,0,0,0,0,0,neopisiv
0,0,0,0,0,0,0,0,0,0,nepostojeći
0,0,0,0,0,0,0,0,0,0,neplaćanja
0,0,0,0,0,0,0,0,0,0,nerezident
0,0,0,0,0,1,0,0,0,0,gluposti
0,0,0,0,0,1,0,1,0,0,besmisleno
0,0,0,0,0,0,0,0,0,0,rezanci
0,0,0,0,0,0,0,0,0,0,kutak
0,0,0,0,0,0,0,0,0,0,podne
0,0,0,0,0,1,0,1,0,0,omča
0,0,0,0,0,0,0,0,0,0,norma
0,0,0,0,0,0,0,0,0,0,normalan
0,0,0,0,0,0,0,0,0,0,normalnost
0,0,0,0,0,0,1,0,0,0,normalnost
0,0,1,0,0,0,0,0,0,0,nos
0,0,0,0,0,0,0,0,0,0,nostalgija
0,0,0,0,0,0,0,0,0,0,nozdrva
0,0,0,0,1,0,1,0,0,1,značajan
0,0,0,0,0,0,1,0,0,0,uglednici
0,0,0,0,0,0,0,0,0,0,naročito
0,0,0,0,0,0,0,0,0,1,Beležnik
0,0,0,0,0,0,0,0,0,0,notacija
0,0,0,0,0,0,0,0,0,0,ogrebotina
0,0,0,0,0,0,0,0,0,0,urezana
0,0,0,0,0,0,0,0,0,0,Beleška
0,0,0,0,0,0,0,0,0,0,sveska
0,0,0,0,0,0,1,0,0,0,primetio
0,0,0,0,0,0,0,0,0,0,vredan pažnje
0,0,0,0,0,1,0,1,0,0,ništavilo
0,0,0,0,0,0,0,0,0,0,objava
0,0,0,0,0,0,0,0,0,0,primetno
0,1,0,0,0,0,0,0,0,0,obaveštenje
0,0,0,0,0,0,0,0,0,0,obavestiti
0,0,0,0,0,0,1,0,0,0,pojam
0,0,0,0,0,0,0,0,0,0,pojmovno
1,0,1,1,0,1,1,0,0,0,ozloglašenost
0,0,0,0,0,0,0,0,0,0,uprkos tome
0,0,0,0,0,0,0,0,0,0,ništa
0,0,0,0,0,0,0,0,0,0,imenica
0,0,0,0,0,0,0,0,0,0,hraniti
0,0,0,0,0,0,1,0,0,0,ishrana
0,0,0,0,0,0,0,0,0,0,nouveau
0,0,0,0,0,0,0,0,0,0,novina
0,0,0,0,0,0,0,0,0,0,početnik
0,0,0,0,0,0,0,0,0,0,danas
0,0,1,1,0,1,0,0,0,0,štetno
0,0,0,0,0,0,0,0,0,0,mlaznica
0,0,0,0,0,0,0,0,0,0,nijansa
0,0,0,0,0,0,0,0,0,0,nijanse
0,0,0,0,0,0,0,0,0,0,jezgro
0,0,0,0,0,0,0,0,0,0,nude
0,0,0,0,0,0,0,0,0,0,gurnuti
0,0,0,0,0,0,0,0,0,0,golotinja
0,0,0,0,0,0,0,0,0,0,nugget
1,0,0,0,0,1,0,0,0,0,smetnja
0,0,0,0,0,1,0,0,0,0,nul
0,0,0,0,0,0,0,0,0,0,nula
0,0,0,0,0,1,0,0,1,0,poništiti
0,0,0,0,0,1,0,0,0,0,otupeli
0,0,0,0,0,0,0,0,0,0,broj
0,0,0,0,0,0,0,0,0,0,numerisanje
0,0,0,0,0,0,1,0,0,0,brojevima
0,0,0,0,0,1,0,1,0,0,utrnulost
0,0,0,0,0,0,0,0,0,0,broj
0,0,0,0,0,0,0,0,0,0,brojilac
0,0,0,0,0,0,0,0,0,0,brojčana
0,0,0,0,0,0,0,0,0,0,brojčano
0,0,0,0,0,0,0,0,0,0,brojne
0,0,0,0,0,1,0,0,0,1,Kaluđerica
0,0,0,0,0,0,1,0,0,1,medicinska sestra
0,0,0,0,1,0,1,0,0,1,jaslice
1,1,1,1,1,0,1,0,0,1,negovati
0,0,0,0,0,0,0,0,0,0,muškatni oraščić
0,0,0,0,0,0,0,0,0,0,ishrana
0,0,0,0,0,0,1,1,0,0,hranljiva
0,0,0,0,0,0,0,0,0,0,hranljiva
0,0,0,0,0,0,0,0,0,0,orasi
0,0,0,0,0,0,0,0,0,0,nimfa
0,0,0,0,0,1,0,0,0,0,oaf
0,0,0,0,0,0,1,0,0,0,hrast
0,0,0,0,0,0,0,0,0,0,vesla
0,1,0,0,1,0,1,0,0,1,oaza
0,0,0,0,0,0,1,0,0,1,zakletva
0,0,0,0,0,0,0,0,0,0,ovsena kaša
0,0,0,0,0,0,1,0,0,1,poslušnost
0,0,0,0,0,0,0,0,0,0,poslušan
0,0,0,0,0,0,0,0,0,0,bespogovorno
0,0,0,0,0,0,0,0,0,0,obelisk
0,0,1,0,0,1,0,0,0,0,gojazni
0,0,1,0,0,1,0,1,0,0,gojaznost
0,0,0,1,0,0,0,0,0,1,poštovati
0,0,1,1,0,1,0,0,0,0,obi
0,0,0,0,0,1,0,1,1,0,obit
0,0,0,0,0,1,0,1,0,0,nekrolog
0,0,0,0,0,0,0,0,0,0,objekat
1,0,0,0,0,1,0,0,0,0,prigovor
0,0,0,0,0,1,0,0,0,0,zamerljiv
0,1,0,0,0,0,1,0,0,1,objektivan
0,0,0,0,0,0,0,0,0,0,obaveza
0,0,0,0,0,0,0,0,0,0,obavezna
0,0,0,0,0,1,0,0,0,1,obavezati
0,0,0,0,0,0,0,0,0,0,obavezan
1,1,1,1,1,0,1,0,1,1,obavezujući
0,0,0,1,0,1,0,0,0,0,obveznik
0,0,0,0,0,0,0,0,0,0,kosi
1,0,0,1,0,1,0,1,0,0,izbrisati
1,0,0,1,0,1,0,0,0,0,izbrisani
0,0,0,1,0,1,0,1,0,0,zatiranje
1,0,0,1,0,1,0,0,0,0,zaborav
0,0,0,0,0,0,0,0,0,0,nesvestan
0,0,0,0,0,0,0,0,0,0,duguljasti
1,0,1,0,0,1,0,1,0,0,odvratan
0,0,0,0,0,0,0,0,0,0,oboa
0,0,1,0,0,1,0,0,0,0,nepristojan
1,0,1,0,0,1,0,0,0,0,opscenosti
0,0,0,0,0,0,0,0,0,0,nejasan
0,0,0,0,0,0,0,0,0,0,zatamnjen
0,0,0,0,0,1,0,0,0,0,opskurnost
0,0,0,0,0,0,0,0,0,0,poštovanje
0,0,0,0,0,0,1,0,0,0,posmatrač
0,0,0,0,0,0,0,0,0,0,posmatranje
0,0,0,0,0,0,0,0,0,0,opservatorija
0,0,0,0,0,0,0,0,0,0,posmatrati
0,0,0,0,0,0,0,0,0,0,posmatrač
0,0,0,0,0,0,0,0,0,0,posmatrajući
0,0,0,0,0,0,0,0,0,0,opsesija
0,0,0,0,0,0,0,0,0,0,zastarelost
1,0,0,1,0,1,0,1,0,0,prepreka
0,0,0,0,0,0,0,0,0,1,akušer
0,0,0,0,0,0,0,0,0,0,akušerstvo
0,0,0,0,0,1,0,0,0,0,tvrdoglav
1,0,0,1,0,1,0,0,0,0,ometati
0,0,0,0,0,1,0,0,0,0,opstrukcija
1,0,0,0,0,1,0,0,0,0,opstruktivno
0,0,0,0,0,0,0,0,0,0,dobiti
0,0,0,0,1,0,1,0,0,0,dobiti
0,0,0,0,0,1,0,0,0,0,tupim
0,0,0,0,0,0,0,0,0,0,avers
0,0,0,0,0,0,1,0,0,1,očigledan
0,0,0,0,0,0,0,0,0,0,okarina
0,0,0,0,0,0,0,0,0,0,prilika
0,0,0,0,0,0,0,0,1,0,povremen
0,0,0,0,0,0,0,0,0,0,povremeno
0,0,0,0,0,0,0,0,0,0,okluzija
0,0,1,1,0,1,0,0,0,0,okultno
0,0,0,0,0,0,0,0,0,0,popunjenost
